concessionaria;ano_do_pnv_snv;rodovia;km_m;tipo_de_pista;uf;municipio;sentido;direcao;latitude;longitude;velocidade_regulamentada_veiculos_leves;velocidade_regulamentada_veiculos_pesados;situacao;data_da_inativacao
ECOVIAS DO ARAGUAIA;2021;BR-153;135,225;Principal;GO;Mara Rosa;Decrescente;Norte;-13,959696;-49,088306;80;80;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-153;171,015;Principal;GO;Campinorte;Decrescente;Norte;-14,275214;-49,146501;20;20;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-153;173,800;Principal;GO;Campinorte;Decrescente;Norte;-14,299686;-49,148547;80;80;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-153;181,560;Principal;GO;Campinorte;Decrescente;Norte;-14,368807;-49,158243;80;80;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-153;182,750;Principal;GO;Uruaçu;Decrescente;Norte;-14,379576;-49,158014;40;40;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-153;183,310;Principal;GO;Uruaçu;Decrescente;Norte;-14,384599;-49,157872;60;60;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-153;187,940;Principal;GO;Uruaçu;Decrescente;Norte;-14,435715;-49,156750;80;80;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-153;188,715;Principal;GO;Uruaçu;Decrescente;Norte;-14,433673;-49,156817;80;80;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-153;196,410;Principal;GO;Uruaçu;Decrescente;Norte;-14,502618;-49,149509;80;80;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-153;196,670;Principal;GO;Uruaçu;Decrescente;Norte;-14,504906;-49,148884;80;80;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-153;197,505;Principal;GO;Uruaçu;Decrescente;Norte;-14,512355;-49,148867;80;80;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-153;199,530;Principal;GO;Uruaçu;Decrescente;Norte;-14,527191;-49,159290;40;40;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-153;199,885;Principal;GO;Uruaçu;Decrescente;Norte;-14,530237;-49,160211;40;40;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-153;210,190;Principal;GO;Uruaçu;Decrescente;Norte;-14,620731;-49,171138;80;80;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-153;233,815;Principal;GO;Hidrolina;Decrescente;Norte;-14,802359;-49,286030;60;60;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-153;256,310;Principal;GO;São Luiz do Norte;Decrescente;Norte;-14,976614;-49,394448;80;80;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-153;256,750;Principal;GO;São Luiz do Norte;Decrescente;Norte;-14,979803;-49,396669;20;20;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-153;294,950;Principal;GO;Rialma;Decrescente;Norte;-15,268403;-49,549044;80;80;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-153;295,200;Principal;GO;Rialma;Decrescente;Norte;-15,270974;-49,550025;20;20;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-153;300,731;Principal;GO;Rialma;Decrescente;Norte;-15,312346;-49,572363;60;60;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-153;303,140;Principal;GO;Rialma;Decrescente;Norte;-15,333976;-49,570183;60;60;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-153;303,230;Principal;GO;Rialma;Decrescente;Norte;-15,334781;-49,570053;60;60;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-153;341,685;Principal;GO;Jaraguá;Decrescente;Norte;-15,622484;-49,389709;80;80;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-153;342,085;Principal;GO;Jaraguá;Decrescente;Norte;-15,624938;-49,386940;20;20;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-153;357,130;Principal;GO;Jaraguá;Decrescente;Norte;-15,741981;-49,320372;40;40;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-153;361,260;Principal;GO;Jaraguá;Decrescente;Norte;-15,776500;-49,305777;40;40;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-153;361,380;Principal;GO;Jaraguá;Decrescente;Norte;-15,777518;-49,305315;60;60;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-153;366,975;Principal;GO;Jaraguá;Decrescente;Norte;-15,823047;-49,284665;40;40;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-153;368,790;Principal;GO;São Francisco de Goiás;Decrescente;Norte;-15,836410;-49,274906;60;60;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-153;368,985;Principal;GO;São Francisco de Goiás;Decrescente;Norte;-15,837883;-49,273819;60;60;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-153;413,490;Principal;GO;Anápolis;Decrescente;Norte;-16,139648;-49,047434;80;80;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-153;417,570;Principal;GO;Anápolis;Decrescente;Norte;-16,176114;-49,043022;80;80;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-153;420,755;Principal;GO;Anápolis;Decrescente;Norte;-16,197721;-49,025157;80;80;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-153;422,185;Principal;GO;Anápolis;Decrescente;Norte;-16,209352;-49,019080;80;80;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-153;422,480;Principal;GO;Anápolis;Decrescente;Norte;-16,211711;-49,017952;20;20;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-153;423,980;Principal;GO;Anápolis;Decrescente;Norte;-16,223724;-49,012103;80;80;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-153;427,110;Principal;GO;Anápolis;Decrescente;Norte;-16,248757;-48,997920;80;80;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-153;427,305;Principal;GO;Anápolis;Decrescente;Norte;-16,249870;-48,996469;80;80;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-153;427,305;Principal;GO;Anápolis;Decrescente;Norte;-16,249965;-48,996558;80;80;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-153;427,420;Principal;GO;Anápolis;Decrescente;Norte;-16,250672;-48,995795;80;80;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-153;432,430;Principal;GO;Anápolis;Decrescente;Norte;-16,280206;-48,960420;80;80;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-153;434,265;Principal;GO;Anápolis;Decrescente;Norte;-16,286204;-48,944514;60;60;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-153;434,420;Principal;GO;Anápolis;Decrescente;Norte;-16,286658;-48,943132;40;40;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-153;434,520;Principal;GO;Anápolis;Decrescente;Norte;-16,286942;-48,942290;60;60;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-153;438,110;Principal;GO;Anápolis;Decrescente;Norte;-16,311697;-48,922204;80;80;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-153;438,110;Principal;GO;Anápolis;Decrescente;Norte;-16,311758;-48,922294;80;80;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-153;438,590;Principal;GO;Anápolis;Decrescente;Norte;-16,316036;-48,921749;30;30;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-153;438,590;Principal;GO;Anápolis;Decrescente;Norte;-16,316032;-48,921618;30;30;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-153;438,815;Principal;GO;Anápolis;Decrescente;Norte;-16,318027;-48,921765;60;60;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-153;438,815;Principal;GO;Anápolis;Decrescente;Norte;-16,318037;-48,921639;60;60;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-153;438,995;Principal;GO;Anápolis;Decrescente;Norte;-16,319678;-48,921716;80;80;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-153;439,984;Principal;GO;Anápolis;Decrescente;Norte;-16,319669;-48,921845;80;80;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-153;441,560;Principal;GO;Anápolis;Decrescente;Norte;-16,342645;-48,924485;40;40;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-153;442,290;Principal;GO;Anápolis;Decrescente;Norte;-16,348760;-48,926788;80;80;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-153;629,595;Principal;TO;Aliança do Tocantins;Decrescente;Norte;-11,357290;-48,959345;40;40;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-153;637,140;Principal;TO;Aliança do Tocantins;Decrescente;Norte;-11,421687;-48,982627;80;80;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-153;637,640;Principal;TO;Aliança do Tocantins;Decrescente;Norte;-11,426019;-48,984018;20;20;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-153;671,830;Principal;TO;Gurupi;Decrescente;Norte;-11,721795;-49,077420;30;30;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-153;671,870;Principal;TO;Gurupi;Decrescente;Norte;-11,722172;-49,077435;30;30;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-153;672,795;Principal;TO;Gurupi;Decrescente;Norte;-11,730442;-49,079295;40;40;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-153;674,315;Principal;TO;Gurupi;Decrescente;Norte;-11,743465;-49,083367;30;30;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-153;674,315;Principal;TO;Gurupi;Decrescente;Norte;-11,743597;-49,083328;30;30;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-153;674,525;Principal;TO;Gurupi;Decrescente;Norte;-11,745168;-49,084457;40;40;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-153;676,770;Principal;TO;Gurupi;Decrescente;Norte;-11,761350;-49,097122;80;80;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-153;680,790;Principal;TO;Cariri do Tocantins;Decrescente;Norte;-11,790947;-49,118340;100;80;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-153;693,395;Principal;TO;Cariri do Tocantins;Decrescente;Norte;-11,894667;-49,167802;60;60;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-153;701,135;Principal;TO;Cariri do Tocantins;Decrescente;Norte;-11,958303;-49,198168;100;80;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-153;716,025;Principal;TO;Cariri do Tocantins;Decrescente;Norte;-12,089171;-49,195655;100;80;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-153;716,985;Principal;TO;Cariri do Tocantins;Decrescente;Norte;-12,096457;-49,190843;80;80;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-153;717,345;Principal;TO;Cariri do Tocantins;Decrescente;Norte;-12,099183;-49,188983;20;20;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-153;720,715;Principal;TO;Figueirópolis;Decrescente;Norte;-12,125311;-49,172966;100;80;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-153;723,335;Principal;TO;Figueirópolis;Decrescente;Norte;-12,148036;-49,165940;60;60;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-153;733,865;Principal;TO;Alvorada;Decrescente;Norte;-12,242058;-49,158410;100;80;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-153;744,215;Principal;TO;Alvorada;Decrescente;Norte;-12,333985;-49,149335;100;80;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-153;758,480;Principal;TO;Alvorada;Decrescente;Norte;-12,457337;-49,118787;100;80;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-153;774,085;Principal;TO;Alvorada;Decrescente;Norte;-12,588240;-49,074295;100;80;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-153;784,380;Principal;TO;Talismã;Decrescente;Norte;-12,680996;-49,068666;80;80;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-153;796,415;Principal;TO;Talismã;Decrescente;Norte;-12,787745;-49,091836;100;80;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-153;799,035;Principal;TO;Talismã;Decrescente;Norte;-12,811012;-49,096928;60;60;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-153;801,530;Principal;TO;Talismã;Decrescente;Norte;-12,833135;-49,101778;60;60;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-414;300,315;Principal;GO;Vila Propício;Crescente;Sul;-15,211352;-48,699182;40;40;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-414;300,620;Principal;GO;Vila Propício;Crescente;Sul;-15,214010;-48,698448;80;80;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-414;307,565;Principal;GO;Vila Propício;Crescente;Sul;-15,275007;-48,683595;80;80;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-414;309,060;Principal;GO;Vila Propício;Crescente;Sul;-15,287647;-48,679018;80;80;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-414;317,375;Principal;GO;Vila Propício;Crescente;Sul;-15,354174;-48,646759;60;60;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-414;318,100;Principal;GO;Vila Propício;Crescente;Sul;-15,360700;-48,646375;80;80;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-414;321,940;Principal;GO;Cocalzinho de Goiás;Crescente;Sul;-15,393237;-48,636691;60;60;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-414;322,435;Principal;GO;Cocalzinho de Goiás;Crescente;Sul;-15,397165;-48,634642;80;80;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-414;327,640;Principal;GO;Cocalzinho de Goiás;Crescente;Sul;-15,441618;-48,618551;80;80;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-414;332,710;Principal;GO;Cocalzinho de Goiás;Crescente;Sul;-15,486684;-48,618594;60;60;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-414;333,230;Principal;GO;Cocalzinho de Goiás;Crescente;Sul;-15,491055;-48,618550;80;80;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-414;342,660;Principal;GO;Cocalzinho de Goiás;Crescente;Sul;-15,574481;-48,624173;60;60;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-414;343,430;Principal;GO;Cocalzinho de Goiás;Crescente;Sul;-15,580255;-48,628185;80;80;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-414;352,255;Principal;GO;Cocalzinho de Goiás;Crescente;Sul;-15,642631;-48,676313;80;80;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-414;356,155;Principal;GO;Cocalzinho de Goiás;Crescente;Sul;-15,670049;-48,695878;60;60;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-414;356,445;Principal;GO;Cocalzinho de Goiás;Crescente;Sul;-15,670177;-48,698644;60;60;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-414;356,715;Principal;GO;Cocalzinho de Goiás;Crescente;Sul;-15,671476;-48,700990;60;60;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-414;357,195;Principal;GO;Cocalzinho de Goiás;Crescente;Sul;-15,674970;-48,703236;80;80;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-414;357,465;Principal;GO;Cocalzinho de Goiás;Crescente;Sul;-15,677186;-48,704366;80;80;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-414;360,060;Principal;GO;Cocalzinho de Goiás;Crescente;Sul;-15,697423;-48,698912;20;20;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-414;360,570;Principal;GO;Cocalzinho de Goiás;Crescente;Sul;-15,700726;-48,695404;80;80;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-414;361,000;Principal;GO;Cocalzinho de Goiás;Crescente;Sul;-15,703419;-48,692615;60;60;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-414;362,570;Principal;GO;Cocalzinho de Goiás;Crescente;Sul;-15,714145;-48,695134;60;60;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-414;363,165;Principal;GO;Cocalzinho de Goiás;Crescente;Sul;-15,719090;-48,696757;60;60;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-414;363,425;Principal;GO;Cocalzinho de Goiás;Crescente;Sul;-15,721171;-48,697914;60;60;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-414;370,390;Principal;GO;Cocalzinho de Goiás;Crescente;Sul;-15,752639;-48,745623;40;40;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-414;371,405;Principal;GO;Cocalzinho de Goiás;Crescente;Sul;-15,757224;-48,753080;60;60;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-414;375,101;Principal;GO;Cocalzinho de Goiás;Crescente;Sul;-15,786018;-48,770344;30;30;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-414;375,960;Principal;GO;Cocalzinho de Goiás;Crescente;Sul;-15,792850;-48,774052;60;60;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-414;376,600;Principal;GO;Cocalzinho de Goiás;Crescente;Sul;-15,798147;-48,777010;80;80;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-414;379,870;Principal;GO;Corumbá de Goiás;Crescente;Sul;-15,825639;-48,778473;80;80;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-414;385,325;Principal;GO;Corumbá de Goiás;Crescente;Sul;-15,865232;-48,773334;80;80;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-414;386,475;Principal;GO;Corumbá de Goiás;Crescente;Sul;-15,870986;-48,781207;60;60;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-414;392,340;Principal;GO;Corumbá de Goiás;Crescente;Sul;-15,914649;-48,804304;40;40;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-414;392,480;Principal;GO;Corumbá de Goiás;Crescente;Sul;-15,915626;-48,806074;30;30;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-414;393,470;Principal;GO;Corumbá de Goiás;Crescente;Sul;-15,922502;-48,806801;30;30;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-414;394,615;Principal;GO;Corumbá de Goiás;Crescente;Sul;-15,932236;-48,805434;40;40;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-414;394,930;Principal;GO;Corumbá de Goiás;Crescente;Sul;-15,935056;-48,805830;60;60;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-414;395,240;Principal;GO;Corumbá de Goiás;Crescente;Sul;-15,937647;-48,805101;80;80;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-414;400,970;Principal;GO;Corumbá de Goiás;Crescente;Sul;-15,980006;-48,827435;60;60;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-414;401,380;Principal;GO;Corumbá de Goiás;Crescente;Sul;-15,983555;-48,828800;80;80;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-414;403,540;Principal;GO;Corumbá de Goiás;Crescente;Sul;-15,999237;-48,839674;60;60;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-414;404,610;Principal;GO;Abadiânia;Crescente;Sul;-16,008556;-48,841890;80;80;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-414;409,340;Principal;GO;Abadiânia;Crescente;Sul;-16,044217;-48,852508;60;60;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-414;410,525;Principal;GO;Abadiânia;Crescente;Sul;-16,054760;-48,853703;30;30;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-414;411,255;Principal;GO;Abadiânia;Crescente;Sul;-16,061387;-48,854388;40;40;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-414;411,475;Principal;GO;Abadiânia;Crescente;Sul;-16,063329;-48,854591;40;40;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-414;411,710;Principal;GO;Abadiânia;Crescente;Sul;-16,064495;-48,854597;40;40;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-414;411,890;Principal;GO;Abadiânia;Crescente;Sul;-16,067155;-48,854198;60;60;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-414;412,195;Principal;GO;Abadiânia;Crescente;Sul;-16,069813;-48,853792;80;80;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-414;417,995;Principal;GO;Abadiânia;Crescente;Sul;-16,108056;-48,874507;60;60;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-414;418,485;Principal;GO;Abadiânia;Crescente;Sul;-16,110093;-48,878550;80;80;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-414;422,865;Principal;GO;Abadiânia;Crescente;Sul;-16,139718;-48,891392;80;80;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-414;424,980;Principal;GO;Abadiânia;Crescente;Sul;-16,158785;-48,888604;60;60;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-414;425,445;Principal;GO;Abadiânia;Crescente;Sul;-16,162078;-48,891377;30;30;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-414;436,160;Principal;GO;Anápolis;Crescente;Sul;-16,247344;-48,934580;60;60;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-414;437,240;Principal;GO;Anápolis;Crescente;Sul;-16,255533;-48,936390;40;40;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-414;437,640;Principal;GO;Anápolis;Crescente;Sul;-16,260484;-48,937621;40;40;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-414;439,755;Principal;GO;Anápolis;Crescente;Sul;-16,279068;-48,942030;60;60;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-414;300,620;Principal;GO;Vila Propício;Decrescente;Norte;-15,214023;-48,698351;60;60;Ativo;
ECOVIAS DO ARAGUAIA;2021;BR-414;305,150;Principal;GO;Vila Propício;Decrescente;Norte;-15,253619;-48,687936;80;80;Ativo;
