timestamp;vin;isOnline;signature;acc_x;acc_y;acc_z;pos_long;pos_lat;process;01 10_fluxo de massa de ar (MAF)_g/s;01 0D_velocidade_Km/h;01 0B_pressao absoluta do coletor de admissao_kPa;01 0F_temperatura do ar de entrada_Â°C;01 0F_Temperatura do liquido de arrefecimento_Â°C;01 2F_nivel de combustivel_%;01 0C_rotacao_RPM
17:33:48.966;1GBJC34R9XF017297;false;304402200764dc0778992ffd39420881c1adc88a943f9131772d8235d3e110120faac33a022065111ee59c99249dff9ad9bee0eb2292ef18be8ee3853a84322de3763a190089;;;;-44.4667;-23.0042;false;447;42;94;44;93;25.36636983397654;6125.617178509926
17:33:49.962;1GBJC34R9XF017297;false;3046022100cca3efb7e523efb7f28f517f2bd895f68a83fffacff70bd5e91c7854fcf7b48c022100cdd25dea9b49e905081bfeecb21370d940c884202cb2d1618d7ca55707682a5d;;;;-44.4667;-23.0042;false;413;75;63;51;103;85.8532897580018;6883.894559748424
17:33:50.967;1GBJC34R9XF017297;false;3045022066f57ce550e7dd74586ed2d3b5b999d0eb3d63c8d48f12f712af7dc52061de55022100b4de46a481c90ded37632e292a0a4b0a6ec9178e18ad104d39a584dec9d5d971;;;;-44.4673;-23.0043;false;425;46;22;35;102;16.586816266679943;7711.750125122502
17:33:51.962;1GBJC34R9XF017297;false;3045022100f6e91307a63b440cbfb313aa8276ae8c3f31bec4675e0c8ee641cbd19fd69b2b0220337fadf7c2258fc1cd7a148f50756a2fb80d9368d79172d46598e4d4dc6e46e8;;;;-44.4673;-23.0043;false;793;29;90;37;99;65.78356863324471;2161.4805863257525
17:33:52.964;1GBJC34R9XF017297;false;30460221009a7ec5625f6772603738b11e32885dd37ee61cb5d0c2514c901f12952872d571022100c09d3969adfaa98c1af7afb51f8c2f82c72d6169a3af94d06654001ca5c61830;;;;-44.4673;-23.0043;false;632;33;87;65;90;15.107343136569389;3291.4628523760625
17:33:53.967;1GBJC34R9XF017297;false;30450220014d240d190c46dfdc10cccb225cc64714260074332962eda8330b1b2164fadc0221009a6974a008685cf4bc4b3dc570e5e0c0ade5a7f88e183ab0d3642f4c4756b5e2;;;;-44.4679;-23.0043;false;939;30;70;37;90;30.837901947115622;2233.729889702612
17:33:54.963;1GBJC34R9XF017297;false;304502206b73ae4084ddd0e0268380e8b1b8456c5a53508c9f945f26e9020b364a084f7c0221009790416b48ffb3e66db6f33a7302505a3c1ad9803e4f9c0c7a3ea3ece300fd16;;;;-44.4679;-23.0043;false;429;76;47;30;92;86.53518292547412;5025.353795445231
17:33:55.963;1GBJC34R9XF017297;false;304502204042b8b92b4dcbabeee9db3f77af82081c8f797f44c02438fc60cd43acc708910221009cb4790ca95a691daf2ab7bcee8885928af69b5b5df10c52ee2885bcc6b03492;;;;-44.4679;-23.0043;false;915;44;63;66;90;50.01078608212897;789.34976802597
17:33:56.963;1GBJC34R9XF017297;false;3045022100f4b1ecfd708926749e8660aab1a81e770b1f9429eca638a7aa267e7bddc47e28022067e8235c81612f8ca818c07e5f91d77360ff2e4d51bfd353252ed5e5aba96f5b;;;;-44.4685;-23.0044;false;414;102;53;58;103;44.12173303037388;5544.796245325462
17:33:57.963;1GBJC34R9XF017297;false;3046022100db20ebc6a50aa97a2bf1fdb3e0031ed80beeaae2caefee0097888eb8e37dfeef022100e20bde3224fc3bf51e2020b1de26c2c439bbc1c5e290336dfb6f03dca0092a9a;;;;-44.4685;-23.0044;false;634;0;66;39;100;68.79176280744888;9358.205007612518
17:33:58.968;1GBJC34R9XF017297;false;3045022007c4b6c6bae15afc67f760aa4fa422d962589690513c82de10e0e08be9d1f697022100c6516d77543595446cf883af9794101f1c2ce602f02d48aed754584d8cb9b0d2;;;;-44.4685;-23.0044;false;695;107;35;37;92;54.2722067185954;5932.836686519139
17:33:59.963;1GBJC34R9XF017297;false;3045022100b3273b5fc5f20418c76ccaf035da0c31fd55b7f5b4a183a3a84074cdda9169cc022032930f4c1e5856093b1ee34e20e96b3d51cc414fe4fa903cbb9dd3b57a870b65;;;;-44.4691;-23.0045;false;792;11;85;42;101;55.63297140227482;3641.1848141673804
17:34:00.964;1GBJC34R9XF017297;false;3045022100c0333fd39803803f3aad294721161e12efb265fb744aeab5cc7ea798897fe42002201913dd014efbd6d2db21e9a87372ef1025d7ae5f8c833a601a9244e09a2a3d09;;;;-44.4691;-23.0045;false;646;39;19;32;101;42.6344994965023;2968.5479261871797
17:34:01.966;1GBJC34R9XF017297;false;30450220475b9297017f61e33ebce7f02e95d03313764ae9d3923e027c71bba86d4c0380022100fdcc489d3e2184b46e23b2623f2570eedaf9b268df71a97bcf27a0995383c3d8;;;;-44.4691;-23.0045;false;759;29;76;47;96;92.70134450160063;6870.517086499899
17:34:02.962;1GBJC34R9XF017297;false;3043021f62f06ad5e3857cd2459051d831a71998344065c88650c30e25318b7157728702204d9a15646968ab42688bbc3bd6f198089c37c8540780ac976e8965ef9d6d90f5;;;;-44.4696;-23.0045;false;791;22;24;65;98;83.48907285807182;7045.112846450755
17:34:03.963;1GBJC34R9XF017297;false;304402200b7a113f5070f42a12ea5eda92c87d2485c165796f823f57ac28a5177b501edf0220749d66adbac09a1354bea0f61538f1abf961161d0f8669825b8b1604ecae279a;;;;-44.4696;-23.0045;false;796;67;77;61;90;27.18670295854303;9094.26946457287
17:34:04.963;1GBJC34R9XF017297;false;3046022100ac4ba00f91912bda314dd1f6b09ef4b1080f5268c0b677af3fcc24fc8fac50c1022100b456f3302e1448add04e7b4fe646748981c31a546fb390030602ef66e7939eea;;;;-44.4696;-23.0045;false;563;38;84;33;95;79.52732610560417;3123.155814275175
17:34:05.961;1GBJC34R9XF017297;false;3046022100e8ce661a0bd6d0fdb398a406a59bb1b5acc277f5f4094b734234beffa9ddba6a022100d2136e7e2fd70edb30a2d50150ef896c0f1cd53420565d734f55e78d3b7c2838;;;;-44.4702;-23.0046;false;778;57;14;44;95;54.62910293600906;7667.923460201718
17:34:06.962;1GBJC34R9XF017297;false;304502202dced47ed05c3d35fa658a5651f692b4ad236cd348ad84c9375b04e024e8fb08022100f0d5dd1e9641b093f35c4dae07f160a22d7abafc58946160b2af8a5a169b3f2b;;;;-44.4702;-23.0046;false;855;80;18;52;102;99.28150232056664;4195.072191978836
17:34:07.962;1GBJC34R9XF017297;false;304402206671bafebaa0608aec9713de1c75a30d567e901e307752fdb8f123086f5dd5c802204a9cca8489f6126dbbc15ad5066b853e45fb65da61391c4ea394ce6a64605756;;;;-44.4702;-23.0046;false;920;41;44;63;99;23.143198262462974;911.4589979022675
17:34:08.969;1GBJC34R9XF017297;false;3045022100b3ff34a414548ffd173aa4975f4312d0f189f6d93cb013a31b600e1edb10cc1202205d526a91bfc21d81d933e0832cb06550798cdb2d2c939acfd3f09c2581dc9545;;;;-44.4707;-23.0048;false;509;19;26;44;90;71.4598574196335;3765.310833648927
17:34:09.962;1GBJC34R9XF017297;false;3045022006ffd87e3cb334c53957000af311601143ed49fe235b37a083edbb5530bd4b6a022100ebd618f614feda87ea928a94d351228701f9da54e718363dc41abb2545032a2a;;;;-44.4707;-23.0048;false;729;93;35;56;94;92.04064666236425;9019.69259783828
17:34:10.962;1GBJC34R9XF017297;false;30450220013a25994f9a601cb808f1c31dc9e8979d7f376fc499cdaa8078479630bba67b0221009701e1cf1924d085275781107f5948aaef9ed42b6c0c650b0b625fa0dddcb133;;;;-44.4707;-23.0048;false;826;51;95;49;103;95.63488098085037;8692.576617447665
17:34:11.969;1GBJC34R9XF017297;false;304402203f55473e9346337f43409393b4782978b5f6d162e05b88d34d1ab570a07abf3502206332d64f2957b5511c410d3d52afdc00e07ed694b244a2de980754c62c10e402;;;;-44.471;-23.0052;false;888;66;43;48;95;60.66309883413864;4482.035210643307
17:34:12.963;1GBJC34R9XF017297;false;3044022001f2d4df93123c186b0bb82007a6ab9f7f40b6a675ae48ee8b7ec577c89a1d71022028aba5a9a8dba4d061050fe8f090339bf173f5217b9650f0436765c3131488cb;;;;-44.471;-23.0052;false;454;94;68;49;101;45.518923314689076;7582.487198024814
17:34:13.963;1GBJC34R9XF017297;false;3046022100eab2899cf2b4f168338ad34f6834396527fa925199da5aede77bf49746ccf6b2022100c3d5fafaa6beb1441155fb5c2152942259440b55ba4b88b561cfa8bc25a6e48e;;;;-44.471;-23.0052;false;477;78;24;52;95;47.746415829654424;9553.133951130843
17:34:14.966;1GBJC34R9XF017297;false;3046022100a488094e6f10cf8e9f2eecf31fe09a7e7e298387f248753e36961a9925f124e8022100b0f37fd25dada4fa0df13ff3d65ff4b33894462b16a646fae39feefad0d91cbd;;;;-44.4713;-23.0056;false;603;101;29;67;100;56.32348336469961;9155.56906734515
17:34:15.962;1GBJC34R9XF017297;false;30450220599e21585391c8fadcfcf22be1d7f727ae0b4b122911283e231b85493af9add20221009907e190f01dd3595e082a5ce60d01e9bd4eb05ab7487ffc34e545a515fc03cf;;;;-44.4713;-23.0056;false;690;17;96;41;103;90.74877438417178;8034.618770330719
17:34:16.964;1GBJC34R9XF017297;false;3046022100fba81829ba7e3fd615a68eb5ef650ef211d15f7e4ef05e47b8f42fe3d1152f690221009e859d0194608a22d518dc6d1ace27c11136a0cabb36af87e1d10011c0ba592f;;;;-44.4713;-23.0056;false;758;50;56;67;93;81.25413809533734;6213.886909082063
17:34:17.963;1GBJC34R9XF017297;false;3045022100dcffaa1dc539256ce0ac95ffd1b20cc36fc8f0c6bcb3a703ec013ae5c8aebb16022006856a558c0c06c9daf5d071f88657802ec4fb1ef61f2970fa283ce2e3faf429;;;;-44.4715;-23.0061;false;423;66;29;55;102;59.447733327947816;4894.339775311726
17:34:18.964;1GBJC34R9XF017297;false;3045022100b65273ce05f87c4c5e4605e268076ab129d0032f33babea0ab18eb4d1d4a0d48022022c85c62275e120aa09232076edd080b406ab06208de661981d733aa498b6534;;;;-44.4715;-23.0061;false;551;109;52;66;103;25.963364059208367;4293.300832569641
17:34:19.967;1GBJC34R9XF017297;false;3045022069507092abb01edf9218c5d1176c586321f177087bc1d3e83a0f318bc359b1fe022100832fcff1f73b662dfcccf5a9ed5c885b2efbec014cb862136b51c9196c14c8d8;;;;-44.4715;-23.0061;false;796;73;70;48;94;80.82843487169386;6880.395412388102
17:34:20.963;1GBJC34R9XF017297;false;3045022100e3c0e8a6b658e7b8b0e83773572d644b002e26c57df5a09a43ade4efd6e8c60f0220014279d724693702c8994ecfae5e300b515986f778f5e8a654c54bef55a38be5;;;;-44.4718;-23.0066;false;741;114;70;40;100;64.28137949946695;2219.859095483262
17:34:21.963;1GBJC34R9XF017297;false;3045022100a94380fb5444118971b9a0464f70df4b936715bf698aad558d8432e2e98682e7022064b1db3aa04ead909de3043fb363be7c9e3fbed5c8869295c3b1cea726303773;;;;-44.4718;-23.0066;false;529;63;74;40;93;63.92654142414797;3077.8296022146374
17:34:22.963;1GBJC34R9XF017297;false;304502210095ab11323833e9d5d565fabe6b434be388d89c051d5f03a28677d81857702c6c02205ce13079cee90a9e21f9eb9354e4247358eb2b22f1b848d4eb185baff81ca0ef;;;;-44.4718;-23.0066;false;670;97;46;60;91;42.894954010299855;2130.2482932931807
17:34:23.963;1GBJC34R9XF017297;false;3046022100c8d6717839d5b2c628e4900cb4deaa13f5ec6536022a103a734e3cf988ffb0b3022100f52c7d48039c8014094661e9990308a9b979ee5d1571f6f9f37855519fd44c97;;;;-44.4723;-23.0069;false;832;23;88;54;91;68.38104534246897;5723.893284720903
17:34:24.968;1GBJC34R9XF017297;false;304402205d80b3ebb521262d8505f2ad4930c6185ef6aed964a7ec49f70b6e8ee81a6ed5022034a3fac2d716b10c2a09cf7f15afe21da0e973b4c1bd9acf1a8bf5e2bf8c5f6d;;;;-44.4723;-23.0069;false;654;19;63;49;96;84.58799160666483;3513.8607931902316
17:34:25.963;1GBJC34R9XF017297;false;3044022004fce4ef5aa9c1ed90790c002753c1c0a3de558dda94d7616426e7e6778ea6870220139f0c712aa657693335eba9bee286af255380be089379248338434cca17f157;;;;-44.4723;-23.0069;false;726;0;19;48;102;91.4876425258962;2348.7467457891144
17:34:26.963;1GBJC34R9XF017297;false;304402205570e37f65897471a2ddb5afc17f4b4ee111da233831b47543c133e60cdaf99102203f9928bc85e2afab745fe19befa48904c8b98c1d971f7226f0bda99389ad21fa;;;;-44.4728;-23.007;false;649;91;55;43;96;58.13589145097873;8785.172869629934
17:34:27.967;1GBJC34R9XF017297;false;304502202d4af49a21d4dfac832f31dbcd09cbd99ebfc30017e4c886b152364cbe83bdde022100b846a016884eab536ce702bfef544d22f0ea29323dbfcb332df3eda62c619a7a;;;;-44.4728;-23.007;false;904;86;48;38;97;52.68095433995538;6782.2867733842295
17:34:28.961;1GBJC34R9XF017297;false;3046022100ef06055da9e4b4fa8c50b12fd3945b46d9d0f81932573c3422bf2821050c1d48022100e55d1ed6184cc0471d4457d5cfc2d9333350fa4083aad0ab738ce1b25d4a2e60;;;;-44.4728;-23.007;false;876;63;44;50;101;100.33216384595039;1460.251584669696
17:34:29.962;1GBJC34R9XF017297;false;3044022040c043e9d49796eb29783551c042703ad7bcf79cf08e4a46a5d7cc0ef2fdc0110220139b5630719566603b4bd4bfbcb3c443694acfbe17e21d5ee80110ff632d9f32;;;;-44.4734;-23.0069;false;790;26;70;63;103;58.89093550686877;5380.436007422059
17:34:30.964;1GBJC34R9XF017297;false;3046022100e7479aea0c5c5131e63082425b6b1e7ee0fab6401f29f8b6e17269c0e997680d0221008343bbbc04e9bdb7ba6aefc6081f70622405377e10dd8e0aaaab3464287433a9;;;;-44.4734;-23.0069;false;632;30;75;62;90;65.97217187849131;8616.566896715442
17:34:31.964;1GBJC34R9XF017297;false;30440220520ab28d4263c211218961e695c3fc783e03f5933e622ddbb55a88e546dd603f0220539db4d0e7235f09761904d0a61841dd77acafb30acb089eefe0f119e30ca086;;;;-44.4734;-23.0069;false;507;14;64;31;99;90.10502661009563;3404.613373887685
17:34:32.967;1GBJC34R9XF017297;false;3045022100c09cf46ffe29e73296575cc799649d1528f4caeccac6523f470fe4cac285657e022058af2c7a096b28ead001b452141174925d27530e406787e1510d6e8f55356dca;;;;-44.4739;-23.0066;false;410;98;72;69;92;24.31936297953387;6747.3218072551135
17:34:33.964;1GBJC34R9XF017297;false;3045022041cdf7ffa4c09dc2ed5eb1ec705fda34b08b44b527cf1a744815ecfc338f3326022100ab2e76c156cd83308ce32c76d4037aae033d1fbdfde9f202717464886ac909a3;;;;-44.4739;-23.0066;false;618;81;28;35;91;42.229598777932345;2231.6187898971984
17:34:34.969;1GBJC34R9XF017297;false;3045022070c450044c00e3c129e4e1977ab2702a507c8be6e4d948e33d7b90048ac7b813022100f940b986642422b800bf9df81312c9f5dccf6ab668ae88f3c78f2da656b19a36;;;;-44.4739;-23.0066;false;705;103;83;48;98;52.130244960772856;1306.4534034799829
17:34:35.968;1GBJC34R9XF017297;false;3045022100a8537cb42549312cba2bd48809e1cef88d1533a13c1cd8139be98abbf742357402207db10093cb758b2455679397f30724306feeed22abc34e5f95df06b7d69cd1c4;;;;-44.4741;-23.0061;false;963;73;59;46;95;19.274309366393897;7359.639589631487
17:34:36.963;1GBJC34R9XF017297;false;304502200cf6a4784e70e0db1b0450f76a4a988d7419ccab20a94c50ad4d4d3d92082540022100c5fa56214de7734dce292a2ce32e6e30e22cf8ea90805b86f43a3cfaed18db9d;;;;-44.4741;-23.0061;false;723;94;91;49;98;55.57894771272608;3783.422668861417
17:34:37.962;1GBJC34R9XF017297;false;3044022017796ba283d8d8b34f7d88b15d4e3c5144e815f95f103d377e9654f822af09d802200d8f71cac7ec13a8d35f440bcfaae421349f389977ea8a85d7ac6d09470bf79b;;;;-44.4741;-23.0061;false;611;41;16;45;98;92.30091241854913;7019.144322916485
17:34:38.962;1GBJC34R9XF017297;false;3045022100e1fa524f2226c06dc8c9db5e9875f33e15fe05a3585a856e7a1574967f8db4a402201016eb70f815d48eab4b429646f62462c550236b5dfa605d8b662c75aa962a0b;;;;-44.4741;-23.0055;false;537;75;82;69;102;45.927669565521285;2250.199004887184
17:34:39.963;1GBJC34R9XF017297;false;304502207a40db75837f4ac7d38fc08e7d28ea67bf7a97b75124f7d0a93467817128578a022100fca036ae40ac1079ddd4614c2c83a65957f8ada1c358e29fab9b188e7d54e2c5;;;;-44.4741;-23.0055;false;763;57;98;43;103;54.057956293908475;6712.247035483376
17:34:40.966;1GBJC34R9XF017297;false;304402207b3240f21b3578fdacd59720efa8d9c246bc2a981292bba013501011023d70fc022054c2f6c9999cd3d0555547b6302bc5ec0cfafe1c7c94ad0c1b2ff4fce1a6e2da;;;;-44.4741;-23.0055;false;854;75;23;61;101;86.76323634993895;4780.614307100175
17:34:41.963;1GBJC34R9XF017297;false;304602210086714fc6ee0fb6828a6a716e427f89cd6c8259cc8f26e7bb14724f4e59261048022100cd83b74435294eb97522f17db60fb080b5fdfda825545abf1584ff41e35792d1;;;;-44.474;-23.0049;false;899;109;57;45;90;47.69201798862598;6320.295884797632
17:34:42.962;1GBJC34R9XF017297;false;30450221008c7fd097d5576e0f00821714c2156aed0b4162349045abe6460dc6a6c6b513d502200ad919766ac31403395abcec2f9bab61a52b2ff2b0997859c9344837f9c2c083;;;;-44.474;-23.0049;false;951;48;65;38;96;22.908327643415603;7613.151588990252
17:34:43.963;1GBJC34R9XF017297;false;304502206f07c291e1ef0f5da9d718f9514de00d05bd6bb61b4d9ae68e03a05dc6605ce9022100b5dfa842732299a1a2a3cd08cce68122b77c8e6bb3e5b6fbfd871f1ded7fa6e6;;;;-44.474;-23.0049;false;515;86;90;65;101;49.43376107994355;6095.273471079579
17:34:44.964;1GBJC34R9XF017297;false;30440220188db9f0ce52739e81276ca17069fe7c0125e03dda26837e51c5c5bf090c2ccb0220394891f859cd1c49c3a9799ccf5d057486f8b70bb8c8c1150dc7da7c10ea8a08;;;;-44.4739;-23.0043;false;413;63;91;59;90;86.75965481281355;4378.442182988192
17:34:45.968;1GBJC34R9XF017297;false;3045022100efa4d8aa12052115516177e227d6afd3d55dc5f91ee6604cd7fa8ccb52b66d8c022026bdba611c4271564260ee5531ae72b8c9f33153d4f26e062bed12347eff8c19;;;;-44.4739;-23.0043;false;855;88;76;47;103;25.501242230195487;8813.919415424554
17:34:46.963;1GBJC34R9XF017297;false;3046022100aba85637868f29a3cecdcb3132a0163b0a2a6b5d8619f56f8d7291cd03b14c14022100eef8739c3ff87128aaec0c75c85f7a5cc41b6c16921efd77b6af79699010e0fc;;;;-44.4739;-23.0043;false;948;95;14;49;91;53.363593282282;6210.050410959634
17:34:47.963;1GBJC34R9XF017297;false;3046022100e47c6ce74807d5f360f291e23771b3fa9c4d34b606046d257885543cd0b4c6ab022100bc62bc0faa7ce8d37663c7b18d9947abaf4e8845a0bd060cc0c8d63fd07eb71c;;;;-44.4738;-23.0037;false;956;102;94;32;101;61.25148698446064;3596.7907469680135
17:34:48.963;1GBJC34R9XF017297;false;304402200799ad112db0bd589339f15fae529ff9ca1cdb80da73f4748e7bf96966e2070c022029760da55bfdcb777f3526d0c565d52ba5cc1541624a4b7bc2c7c95c793e299d;;;;-44.4738;-23.0037;false;834;89;42;44;102;51.9376222022817;1127.8362846831942
17:34:49.963;1GBJC34R9XF017297;false;30460221008c9841a356bc07688bec7abc2d946ae3c453cd807a9836861880f24d0866457c022100dbdd66a039eda0dbc4a9979b5abfcdf10b3b6e718170e867f170e16579c52839;;;;-44.4738;-23.0037;false;412;90;92;47;93;43.460049275184616;8460.390280463707
17:34:50.963;1GBJC34R9XF017297;false;3045022100e42215e1f3f5df211a94097eeed4011614786c9dc9abe20407b5a7db9850059c02206f067ec503d221e53c6f1967b2aefcb50584255c2ae69c513f791f89e626d9dd;;;;-44.4737;-23.0031;false;416;43;100;50;92;80.17599433896655;1683.331919056676
17:34:51.963;1GBJC34R9XF017297;false;304402205e7decaa7ae5ae8e95dfeeca1497e606f1db5aff5183921ce3c70a53456d17f8022029a1e46a8233dc4c517d4f8f5e746b5f5772c731f578eee2ac34c3a6d57c0409;;;;-44.4737;-23.0031;false;784;3;90;62;96;99.50597369594416;7796.178533023756
17:34:52.970;1GBJC34R9XF017297;false;304502206ff2647b1e8d7370265f69c01e7365e50fd29bc5a0eb2a497542532f071720d7022100e96f69d14476a2ba0f88de5bad0990c81d69e31f118cd3dc2c99112102057b31;;;;-44.4737;-23.0031;false;778;66;99;64;95;86.38735776241637;1642.1299827279454
17:34:53.967;1GBJC34R9XF017297;false;3045022100924ec964d48ede2a19b982cc0a85df25bba90227241e21c7885d57d8f619fe2d022057f42518d7bf0c62ba6b7cf98b874617689a4b8cf4c4de7a8686231558ca52cf;;;;-44.4736;-23.0026;false;832;68;67;32;91;81.93804992944021;8445.622709327898
17:34:54.963;1GBJC34R9XF017297;false;3044022013b45f01b2853703de52cfbcda0a390b68df49e7430cfee5ce0c4ab80dce2de7022072b3aed819c3fc84b2c8367978bae58f3848d0d45b27a6da4073f470240ca8a9;;;;-44.4736;-23.0026;false;806;79;29;68;103;82.8037287874901;5921.841214153716
17:34:55.964;1GBJC34R9XF017297;false;30450221008063881fac06e9c5bd89611ef81c588141c9cc7d1d36b25ad27dab87dad5f24b02204e28bd7a885c5d0e08666b080bc02418ce1289c73d97234267746dcde90ecdca;;;;-44.4736;-23.0026;false;488;98;39;57;96;51.70666500832951;3388.6343624624037
17:34:56.963;1GBJC34R9XF017297;false;3045022100dcef4f743d9d292dfbadce0d49ecf6a311fdc196482118dadf4738240a4b4e6202202332d8290da60f218bae2b44aa3b92530b466a37ea26f7217f5f0afc3fac5141;;;;-44.4735;-23.002;false;764;69;100;64;97;97.70840654740313;3430.9825654834076
17:34:57.963;1GBJC34R9XF017297;false;3045022100e65aa499111f6fda2c52bbf6b334aeb248a4808cb3fcd21f01b07a1364ab491b02200f8aefcf6b9afdad8d90352488237084f81919acd8c26223a8cdcf8a5d0dff6d;;;;-44.4735;-23.002;false;977;18;98;45;94;78.35881597146553;5777.570020831609
17:34:58.967;1GBJC34R9XF017297;false;30450220350cf184bbd3647f9a1e6adfd48b555f2884381c25049c88f6d44a2214b83501022100fc4d51376deeaecf6ddb0992700d1da7fdac55326f7f646aae46537661264585;;;;-44.4735;-23.002;false;529;66;94;30;100;14.795760362073496;849.4631913451083
17:34:59.963;1GBJC34R9XF017297;false;3045022100a98ae2136d0e5c7aefb091ce648c09d00e90cdbbff170d1809dadd982d5e968902206101d7c9e33a73003a69efaf3edb6ec53c5abbc0bffa729582c774b622134c19;;;;-44.4734;-23.0014;false;403;60;87;51;102;97.98245974168753;8918.578515941774
17:35:00.970;1GBJC34R9XF017297;false;3046022100ff42309f52b0b17594d420daba59a170506a6c506f8ed834c1ad17f37164f27b022100e44ba828ece97f8f7148283472a35e238f0010f68fa6dcc873520915c6537a69;;;;-44.4734;-23.0014;false;484;38;41;55;97;67.9507558093269;9409.812122905401
17:35:01.963;1GBJC34R9XF017297;false;304502201c446eb3bd36aa30624fd1504a77189d110240fe12b3004213df33c2602d6634022100f94c9ae852cede1aebfa05006af53fa8564b8b7ba2f165b32317f9a267503218;;;;-44.4734;-23.0014;false;999;30;68;68;101;17.841328660775222;4249.514049228164
17:35:02.963;1GBJC34R9XF017297;false;30450221009dd5bb5c45143c200249f0c03c8891e40fb832e428277193579649fe18407ef10220710afbbac6048d0272be4e6cea70384aa4990885d6aa1c3e3c46bed0d8bab5db;;;;-44.4733;-23.0008;false;714;36;93;56;93;97.39393241924888;8428.653803916064
17:35:03.968;1GBJC34R9XF017297;false;3045022100f42b840af77cac2c776255026cefffb0adf4cf14c62a9e2de03c67345f11eb2f02204212fe93331e399541652525ecbbfab7f88457d53876827c2852a70ef83b0f2f;;;;-44.4733;-23.0008;false;724;57;84;67;103;78.55043901924348;5228.899915235678
17:35:04.962;1GBJC34R9XF017297;false;3046022100c2267b0208b807a3f5507f834735c7c1e5cae06245abb8252a912e9276bfc6fa02210091eb646ddd7b7ddf6f73b3ab49457a57464f7d56b8a5fecaf80ba6c748aff56b;;;;-44.4733;-23.0008;false;616;95;43;66;98;16.678724874020123;2256.9462952293707
17:35:05.964;1GBJC34R9XF017297;false;304502203a6cfe16af022da869cb446061b4733b97ed33a5e138088064d059cfbc337dfc02210082b533be6524da2cfb9a3855b04db6f84192a0750740b28bb6c0644e2385ec14;;;;-44.4732;-23.0002;false;908;75;43;37;97;95.92360246026823;7769.635861086686
17:35:06.967;1GBJC34R9XF017297;false;3044022045a7d754fb25d1a7cef222dd12eb6676d1704c0b3b510c19e4f084a5c8042ae102201e2ce715e2bddc80a46f7f1fe4ecbea3b7e31cc240d51fb7b5b2ccfdf506d8e3;;;;-44.4732;-23.0002;false;747;31;53;34;94;82.96840181205634;2182.0033175339513
17:35:07.964;1GBJC34R9XF017297;false;3046022100922303594a323dcb37ec11108a6246078cd22548eb354362c12382e646b90132022100cb83cfd1ca3aa9c0b859b3edf37fec6e209778d16275465c17280eb52d6b41e5;;;;-44.4732;-23.0002;false;404;106;34;64;96;95.68047462753114;9778.192485481202
17:35:08.963;1GBJC34R9XF017297;false;30450220372a60f826e601d10c0f67866369c9189b1bfa436420ad4f420f85ee917ea2fc022100c628ce1344377cccce739319d3fc63e23b55f245b379a9d85db3e9927580a78e;;;;-44.4732;-22.9997;false;867;47;43;48;98;44.35394256012731;7878.988806782863
17:35:09.963;1GBJC34R9XF017297;false;304402204289c56fd76afabab8a60f023f5be6a20e70c16d84b4f64adeb5fd2b9bcea57e02204f21d5b5e0c32d5d2b60b836f7c6fa87448a6a815669662fa61009f7b9be5dbf;;;;-44.4732;-22.9997;false;796;21;84;63;94;24.77501732893787;2944.1111387989695
17:35:10.961;1GBJC34R9XF017297;false;3045022100c63b40fd6d7ce2aba0646c11f7a0b708ee6c726681b9cf6defcd411805994a2102203cbd398821320d9e7615c74aee3edd4531e78fa6b0a3ecff9cc8f48b9792ef68;;;;-44.4732;-22.9997;false;602;1;88;57;92;40.88587299355471;9165.48340061559
17:35:11.961;1GBJC34R9XF017297;false;3046022100d7bedd6a9b68d5cd24841ae7d1604df0ed5c3531546f2b1b22c70e858ba5c920022100d5c72367a4acb2c0e22ff231b895b408f4850e0b2525a1ef5ffedd1625d286e7;;;;-44.4736;-22.9992;false;683;45;26;61;91;87.26760635808495;4223.693632685752
17:35:12.962;1GBJC34R9XF017297;false;304502207f8f9fa0e9059d9e81be7b6643a311c7c17624f813955202279cae034294d4d9022100f59c624dc25ec9d17700aee9ddb7cf475a50d3bac9704b98921a90cc3cb1aee5;;;;-44.4736;-22.9992;false;734;42;83;41;92;97.46494954438602;9196.784155110527
17:35:13.963;1GBJC34R9XF017297;false;304502210080573617663d4b1055fdd1fedf4690e637c7561c7dcbcb15a99b23728c8e639102203c508a5ae2ef4514ee1f1663c3684b93f6c88df57db9d6ef81f7913b90f05f24;;;;-44.4736;-22.9992;false;678;95;51;42;101;60.49866167607682;9177.82623884571
17:35:14.963;1GBJC34R9XF017297;false;3045022100b86e0e8c54eb4618a6f332da5d057ab5baed0b3517a687961915411b5d00f5e10220353c2e5a3c2628854a396df06f760e62dce8be3c33b8ef082895b91d2569a446;;;;-44.474;-22.9989;false;660;84;67;49;97;73.3561140682097;933.4396994923217
17:35:15.962;1GBJC34R9XF017297;false;304502207ac6adea0252dc7da6b71b7372012aff4bbc4ef0bc0b8f8862d7f84ad75a9fa6022100f4b9197da847e573acb1cebb750bb53c0bea6b87fc6c774c8925d6039f7f362a;;;;-44.474;-22.9989;false;927;56;31;49;90;71.95824620961481;3577.881056355809
